,melspectrogram,melspectrogram_min,melspectrogram_max,melspectrogram_sum,melspectrogram_corr,melspectrogram_std,mfcc,rms,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness ,spectral_rolloff,zero_crossing_rate,mean harm,mean perc,max harm,max perc,min harm,min perc,normal(0)/abnormal(1)
0,0.02247963473200798,1.44230827281433e-09,0.4936845898628235,1240.156494140625,0.43258006467350296,0.027328379452228546,-10.324082374572754,0.008267825469374657,1737.2928846129635,1693.582555652583,21.538257827351387,0.0006289053126238286,3566.2181880800463,0.09887298796403712,-2.9147273e-07,-1.1494505542941624e-06,0.024765053763985634,0.10411888360977173,-0.025626691058278084,-0.08529835194349289,0
0,0.020149216055870056,2.410684540876673e-09,0.4979354739189148,1111.5919189453125,0.30489501467283964,0.03439142927527428,-7.91719388961792,0.00936491135507822,1362.0348932993015,1659.6144703163445,21.64730077403035,0.00041853918810375035,2937.083941324681,0.05367355169663573,1.0124867e-06,2.031724079643027e-06,0.030394621193408966,0.0768408253788948,-0.03009134531021118,-0.06052148714661598,0
0,0.018504537642002106,2.161935297451123e-09,0.4589834213256836,1020.8583374023438,0.2969270296320432,0.02895333431661129,-11.309974670410156,0.008393407799303532,1672.0726440134588,1879.7342203892238,23.826767968374636,0.00042379219667054713,3644.8318658461426,0.08424267691415313,-7.0282354e-08,-1.1278276588200242e-06,0.02808707021176815,0.07366111129522324,-0.029677854850888252,-0.07031736522912979,0
0,0.022683652117848396,2.5004265324923836e-09,0.366949200630188,1251.4117431640625,0.25342633257482905,0.034434083849191666,-8.45339298248291,0.009656616486608982,1330.8733200021443,1552.028201849518,21.03740936915318,0.000294164550723508,2854.123654111079,0.05770555394431554,9.979737e-08,7.113004585335148e-07,0.023709500208497047,0.06874281913042068,-0.02634611167013645,-0.06286425143480301,0
0,0.01827598735690117,2.383334640754242e-09,0.3319888710975647,1008.2496948242188,0.29871814060562607,0.029644418507814407,-11.61291790008545,0.008629746735095978,1547.006259459704,1800.3436390362576,24.177275453445997,0.00031752701033838093,3178.7454344003772,0.07416097194025523,-1.0044636e-06,-1.4436823221330997e-06,0.029469849541783333,0.0869583785533905,-0.028582440689206123,-0.07464142143726349,0
0,0.020257018506526947,2.373314877957e-09,0.3907637298107147,1117.5391845703125,0.29845616983985085,0.03430861607193947,-8.468305587768555,0.009434415027499199,1359.8932480320452,1651.0148259075866,22.038759547548448,0.0003417394182179123,2899.1635209723026,0.05477020192865429,-1.7743155e-06,1.5530827113252599e-06,0.025410126894712448,0.06710789352655411,-0.026995090767741203,-0.06360947340726852,0
0,0.017611756920814514,2.7106876743232533e-09,0.3854503631591797,971.6054077148438,0.3651514224264056,0.036179620772600174,-9.311330795288086,0.009713025763630867,1074.3325445304188,1468.1227792325665,21.99346093223806,0.000156441776198335,2228.4367182968385,0.03692697759570766,-1.3381461e-06,3.964587449445389e-07,0.02468165010213852,0.08407000452280045,-0.025972880423069,-0.07171530276536942,0
0,0.022671477869153023,2.6733002478351864e-09,0.4076741635799408,1250.7401123046875,0.2625788274892259,0.034627389162778854,-8.290533065795898,0.009708521887660027,1301.5177301672923,1534.4924950777586,20.73341012561439,0.000256763567449525,2808.6091574825987,0.05620672310034803,-2.6027913e-06,-9.485027590017125e-07,0.024568229913711548,0.07409267127513885,-0.021938957273960114,-0.060725707560777664,0
0,0.021188663318753242,2.3699842088831247e-09,0.24320653080940247,1168.9361572265625,0.15556533157135555,0.0246816948056221,-9.66971492767334,0.008157618343830109,1905.9912071969163,1742.5067383067617,22.217114435361314,0.000589630741160363,3925.388019322796,0.11928450369779582,-3.302815e-07,2.6530851755524054e-06,0.021309062838554382,0.0832153856754303,-0.0207433570176363,-0.07928851246833801,0
0,0.018785178661346436,2.2864050652771084e-09,0.30777275562286377,1036.3406982421875,0.2916781288933375,0.027839435264468193,-10.943108558654785,0.008315255865454674,1608.6900456635738,1775.29779339631,23.545429667922942,0.0003850950160995126,3268.100733214907,0.08289452218677494,9.070408e-08,-4.931832222609955e-07,0.027018843218684196,0.07186635583639145,-0.02860095538198948,-0.05959228798747063,0
