,melspectrogram,melspectrogram_min,melspectrogram_max,melspectrogram_sum,melspectrogram_corr,melspectrogram_std,mfcc,rms,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness ,spectral_rolloff,zero_crossing_rate,mean harm,mean perc,max harm,max perc,min harm,min perc,normal(0)/abnormal(1)
0,0.011551197618246078,1.1927339116368785e-09,0.1561548262834549,637.2564697265625,0.10079287269596202,0.012646694667637348,-13.722810745239258,0.004198328126221895,1969.2175604681147,1833.0115895025074,22.102038533160453,0.001170750823803246,4032.679327236804,0.115225311774942,1.3790581e-07,6.536604928442102e-07,0.010014544241130352,0.02071492001414299,-0.011082831770181656,-0.024283690378069878,0
0,0.01148347370326519,1.2728964549069133e-09,0.1751813292503357,633.520263671875,0.10422553050795902,0.012572266161441803,-13.734060287475586,0.004172585904598236,1968.1456022093885,1812.6714262614014,22.28762624812949,0.0010879383189603686,3973.625391984484,0.11665163681844548,-3.5170256e-08,-9.982118172047194e-07,0.010890963487327099,0.02250363491475582,-0.010620499961078167,-0.024440912529826164,0
0,0.011637506075203419,1.1073565397978768e-09,0.18492959439754486,642.0179443359375,0.1436934937442942,0.011879212222993374,-16.67105484008789,0.004153081215918064,2088.9902488961447,1800.9424111642986,22.51638272413352,0.0013331100344657898,4101.800409657772,0.1324850909947796,-1.86341e-07,-5.542902385968773e-07,0.010753189213573933,0.03201513737440109,-0.01047168392688036,-0.03899483382701874,0
0,0.011688081547617912,1.1209321248983883e-09,0.14265984296798706,644.80810546875,0.10041428196059334,0.012864823453128338,-13.655891418457031,0.004256134852766991,1965.785717507014,1843.4571896097623,22.245709000217147,0.001144112553447485,4022.6621410962875,0.11487071309454756,-5.0176436e-07,-9.575946933182422e-07,0.011792927049100399,0.019502144306898117,-0.01137291919440031,-0.01899445801973343,0
0,0.011145509779453278,1.0832086339007674e-09,0.14985965192317963,614.87548828125,0.11014765926200687,0.012464052997529507,-16.069881439208984,0.004106117412447929,2005.9928961904545,1827.053955955063,22.86464014814002,0.0011779296910390258,4041.4474876740137,0.11963230495939675,4.7618556e-07,-4.005185587629967e-07,0.01181403174996376,0.022383926436305046,-0.012506499886512756,-0.025403201580047607,0
0,0.012105333618819714,1.1218123097123112e-09,0.27841493487358093,667.8270263671875,0.10258668203620028,0.013095357455313206,-13.479083061218262,0.0043651810847222805,1973.486473345426,1824.021503719801,22.037941456366912,0.0011349125998094678,4012.420130329176,0.11745146642981438,2.9342715e-07,-8.433057132606336e-07,0.013051814399659634,0.03263712674379349,-0.01121890265494585,-0.025205232203006744,0
0,0.011269093491137028,1.1066947358528978e-09,0.19572313129901886,621.693359375,0.10163877492856817,0.01220071129500866,-15.359119415283203,0.004107966087758541,2010.6498341189033,1825.5619761930627,22.632713923349694,0.0012507681967690587,4063.155554397477,0.1199223281612529,-1.6047662e-07,5.713599762202648e-07,0.010591731406748295,0.026306135579943657,-0.011273921467363834,-0.025967374444007874,0
0,0.011943094432353973,1.1126866095167998e-09,0.3560938835144043,658.8766479492188,0.13376979338504727,0.013050536625087261,-14.307473182678223,0.004266493022441864,2054.785785038492,1883.78695366715,22.201740539628865,0.0013406467624008656,4250.184663210557,0.12491616516821345,-3.287095e-07,-2.5638820488893543e-07,0.012516275979578495,0.03157198429107666,-0.010579683817923069,-0.03524068742990494,0
0,0.011821309104561806,1.227104640122434e-09,0.19342395663261414,652.157958984375,0.10591931326172471,0.012341180816292763,-14.043221473693848,0.004175613168627024,1955.256278562109,1821.691877623181,21.804758735119606,0.0012259823270142078,3988.9884081351506,0.11636501232598608,8.0820615e-07,9.468975292747928e-08,0.010271712206304073,0.017714107409119606,-0.010791718028485775,-0.01917811669409275,0
0,0.011877024546265602,1.1525407295209789e-09,0.17442983388900757,655.231689453125,0.10518616875600077,0.011872511357069016,-15.403239250183105,0.004146510735154152,2020.6995793153908,1815.240883534853,21.961461681190485,0.0012627171818166971,4063.7301062209976,0.12574205155162413,3.690607e-07,1.0311015330444206e-07,0.01095763873308897,0.022084927186369896,-0.010442890226840973,-0.023886961862444878,0
