,melspectrogram,melspectrogram_min,melspectrogram_max,melspectrogram_sum,melspectrogram_corr,melspectrogram_std,mfcc,rms,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness ,spectral_rolloff,zero_crossing_rate,mean harm,mean perc,max harm,max perc,min harm,min perc,normal(0)/abnormal(1)
0,0.021810391917824745,2.2882709060922934e-09,0.20274682343006134,1203.2357177734375,0.04569492006411225,0.0190853551030159,-10.155997276306152,0.007668964099138975,2433.537472418538,1957.4220758413217,21.94542221459054,0.0014962988207116723,4730.53496818808,0.17940880582946636,-2.5071276e-06,4.7725951191068816e-08,0.018624363467097282,0.024487853050231934,-0.018462108448147774,-0.027628235518932343,0
0,0.02331520989537239,2.8749034264308193e-09,0.3318658471107483,1286.2535400390625,0.07914825533176427,0.03487825021147728,-7.972489356994629,0.009814487770199776,1412.2937458405922,1658.7028373978458,21.909119766515335,0.00029650115175172687,3063.310478900812,0.06563927457946636,-1.7869602e-06,-1.455929918847687e-06,0.024862416088581085,0.02553715370595455,-0.02767319045960903,-0.02100927196443081,0
0,0.025341222062706947,3.0545967977246846e-09,0.4655066430568695,1398.0245361328125,0.10444843468217244,0.03539639338850975,-7.616874694824219,0.010243173688650131,1423.7246050228782,1632.0691690161082,21.376805626080042,0.0003376701206434518,3048.746839200261,0.06848626015081206,-1.9072054e-07,1.6877170594398194e-07,0.025257132947444916,0.02834150940179825,-0.027004780247807503,-0.02731187827885151,0
0,0.02148803509771824,2.7180915296298735e-09,0.4011474549770355,1185.451904296875,0.08119805234840596,0.033900003880262375,-10.122954368591309,0.00965117197483778,1709.416551253802,1866.7952755929095,23.143896121175374,0.0004078500787727535,3802.60879268779,0.07597021824245939,3.4392016e-08,1.6443311778857606e-07,0.030816733837127686,0.024134334176778793,-0.033894557505846024,-0.02386816404759884,0
0,0.02243676409125328,2.845724766942226e-09,0.39585867524147034,1237.7913818359375,0.0858868379229526,0.03051973506808281,-10.595861434936523,0.009203438647091389,1616.3724500364667,1744.9834546005857,23.40494689612054,0.00041816767770797014,3393.3530307424594,0.08370001631380511,1.4423905e-06,6.93001197760168e-07,0.0320264957845211,0.029404744505882263,-0.03092232346534729,-0.02995278872549534,0
0,0.022572096437215805,2.478356631030465e-09,0.5077728033065796,1245.2574462890625,0.09576981160089083,0.03339186683297157,-9.698415756225586,0.009634576737880707,1695.2230792686514,1818.9494834104353,23.435643066109158,0.00045871525071561337,3696.5914909911544,0.08396284984048724,4.98111e-09,6.56218674066622e-07,0.032113730907440186,0.03122180514037609,-0.02978541888296604,-0.03508119285106659,0
0,0.02051137015223503,2.2945374489324877e-09,0.6065860986709595,1131.5712890625,0.11166813165087361,0.037383340299129486,-7.759501934051514,0.009836380369961262,1417.336178896931,1709.3335517994042,22.12468599342303,0.0002924501313827932,3153.5400957076567,0.056629295968677495,6.3211553e-07,2.30572391046735e-06,0.037923574447631836,0.03423294425010681,-0.03763670101761818,-0.036686938256025314,0
0,0.021752195432782173,2.7823363613066476e-09,0.2925574481487274,1200.025146484375,0.062295582276628736,0.028811506927013397,-10.668106079101562,0.008751804940402508,1630.8913690183228,1732.5193583569235,23.16240574534703,0.0005241154576651752,3378.914293612239,0.08833585593097448,1.968555e-08,-3.2959485452010995e-07,0.030315140262246132,0.020113883540034294,-0.02817392162978649,-0.01714824140071869,0
0,0.02261301502585411,1.738326926847833e-09,0.20014359056949615,1247.5147705078125,0.22609592898406783,0.019992679357528687,-14.132431030273438,0.0078018042258918285,2116.6452023803886,1705.6821974525358,22.243095755348765,0.0010197833180427551,3978.1468650304523,0.15188379132830626,-3.848747e-08,-9.350218306281022e-07,0.025069333612918854,0.025513723492622375,-0.023576440289616585,-0.02770407311618328,0
0,0.024581434205174446,2.814047883603621e-09,0.3464299440383911,1356.1085205078125,0.07227875086264592,0.035875990986824036,-7.900524616241455,0.010144155472517014,1396.6777113044689,1630.7681199394458,21.30925271345035,0.0003157811879646033,3016.5969175971577,0.0634607018561485,9.5243416e-07,-2.9616506935781217e-07,0.02570551075041294,0.024607302621006966,-0.02683614194393158,-0.023808738216757774,0
0,0.020325448364019394,2.4710251622650503e-09,0.3452978730201721,1121.3143310546875,0.07671821363460823,0.029758842661976814,-11.666654586791992,0.008742967620491982,1684.1786636332895,1817.9498773905177,23.83785833909326,0.0004796145367436111,3635.7639392401393,0.08198026935904873,3.9897945e-08,6.59403767144795e-08,0.030025390908122063,0.028115034103393555,-0.0281405970454216,-0.031830690801143646,0
0,0.02488195337355137,2.919103403442591e-09,0.369909405708313,1372.6876220703125,0.07077934779022163,0.03501062095165253,-8.415639877319336,0.010111168958246708,1409.4125092144247,1636.3864467984024,21.265026220277328,0.0003000630531460047,3043.176184563515,0.0657276410237819,1.5123679e-06,2.052415993603063e-06,0.02470262348651886,0.027189234271645546,-0.024779340252280235,-0.02573527581989765,0
0,0.021234525367617607,2.7136817237760624e-09,0.41518983244895935,1171.46630859375,0.0774404116133948,0.031604718416929245,-10.939850807189941,0.009183640591800213,1656.7571456347562,1784.8754660083396,23.63108855308642,0.0003919792070519179,3564.469552095418,0.08236658932714618,-5.4524026e-08,-7.816571496732649e-07,0.029388001188635826,0.04693068936467171,-0.0323772095143795,-0.04597446322441101,0
0,0.01959853805601597,1.9024206654449927e-09,0.6624034643173218,1081.212158203125,0.10968984636575904,0.037427861243486404,-8.300501823425293,0.009499485604465008,1470.5210399697512,1707.6790460152872,21.91560172284068,0.0004026428796350956,3210.1459405814967,0.06439421403712298,5.62344e-07,1.1828316246464965e-06,0.04620297625660896,0.027966363355517387,-0.03986800089478493,-0.02343863435089588,0
0,0.02165992558002472,2.8506579319298453e-09,0.3694109618663788,1194.934814453125,0.09123534048375152,0.03663721680641174,-8.6760892868042,0.010040712542831898,1359.1396961132812,1700.9334087440552,21.925164845671933,0.0002553906524553895,3086.842123151102,0.05362030524941996,-4.7303982e-07,-1.1328329208026844e-07,0.027613908052444458,0.025399809703230858,-0.026784971356391907,-0.024538004770874977,0
0,0.02271919883787632,2.8323257073026298e-09,0.5624960660934448,1253.372802734375,0.09997078446848812,0.03375006094574928,-10.219730377197266,0.009618428535759449,1696.6927192318176,1835.805894186322,22.791570869478363,0.0004337468126323074,3664.791296584977,0.08154863326566125,-3.3498824e-07,6.459984547291242e-07,0.031137162819504738,0.028415123000741005,-0.03361884132027626,-0.038624607026576996,0
0,0.0219472236931324,2.586786784775086e-09,0.6019508242607117,1210.784423828125,0.09741617208205575,0.0339558906853199,-9.857461929321289,0.009697631932795048,1651.4424766521934,1807.486257359592,23.701147039826694,0.00037921886541880667,3596.019941360934,0.081556563587587,-8.4150975e-07,-5.401615226219292e-07,0.03600408881902695,0.04766694828867912,-0.03274915739893913,-0.03681865707039833,0
0,0.01919197291135788,2.4588251434920494e-09,0.33900541067123413,1058.78271484375,0.09606686746851932,0.028024032711982727,-11.773659706115723,0.008370104245841503,1674.1597399218904,1767.9313506363294,23.688003704853255,0.00043989953701384366,3527.0737225384282,0.08230767836426914,7.379728e-07,1.2865666576544754e-07,0.027968531474471092,0.017334798350930214,-0.02752908505499363,-0.020525669679045677,0
0,0.020083848387002945,2.490260664345101e-09,0.39208653569221497,1107.9857177734375,0.08274358588469612,0.02957538142800331,-11.19963264465332,0.008674748241901398,1665.4327463554116,1798.548472662741,23.687394514573974,0.0004461906792130321,3569.29079131018,0.08211735063805105,-3.177324e-07,-5.25775931237149e-07,0.026525532826781273,0.027521496638655663,-0.02652079053223133,-0.027044326066970825,0
0,0.02306004986166954,2.5769668621222763e-09,0.38076743483543396,1272.1768798828125,0.08842383254951346,0.034746646881103516,-8.824444770812988,0.009827724657952785,1633.5151618689886,1842.9167164519752,21.560600077540183,0.0004294900281820446,3682.5024810578598,0.07311077073665893,1.7782397e-06,-5.356048859539442e-06,0.023537950590252876,0.026501407846808434,-0.026057854294776917,-0.02638668566942215,0
0,0.01990531012415886,2.2285184808623626e-09,0.27190569043159485,1098.1361083984375,0.07653284366598333,0.025709684938192368,-11.655404090881348,0.007877104915678501,1739.6295794238792,1826.9166747237769,23.2956405951274,0.0005815756740048528,3722.6461671621228,0.09137430213167054,-1.6552102e-07,6.105260581534822e-07,0.023174064233899117,0.03442590683698654,-0.02446259744465351,-0.030101055279374123,0
0,0.02114139311015606,2.519718877991295e-09,0.29718098044395447,1166.328369140625,0.09311066271498811,0.028698008507490158,-10.604782104492188,0.008667036890983582,1633.5976342248632,1752.4230730021438,23.27865386617215,0.0004168012528680265,3421.356187010586,0.08496660201566125,-8.127836e-07,1.0202206794929225e-06,0.028339417651295662,0.030132554471492767,-0.0280623659491539,-0.03500455245375633,0
0,0.02123410813510418,2.4392265984829464e-09,0.2937085032463074,1171.4432373046875,0.09082351656683198,0.029316291213035583,-10.832674980163574,0.008767491206526756,1621.3066329270425,1770.1497459451198,23.534395462953576,0.00044799986062571406,3432.772281938805,0.08220571708236658,-5.449777e-07,-7.232848133753578e-07,0.02573077380657196,0.03926882520318031,-0.02936798334121704,-0.03761822730302811,0
0,0.02396749146282673,2.7927864465482344e-09,0.5375379323959351,1322.238525390625,0.08936383193683696,0.030874809250235558,-8.48013973236084,0.009219983592629433,1793.2270237833486,1876.0185338538224,21.55663556515652,0.0006362613057717681,3921.7158837550755,0.09150232018561485,2.0030863e-07,-5.330719432095066e-06,0.030109994113445282,0.03585895895957947,-0.031169595196843147,-0.03430087864398956,0
0,0.024842116981744766,3.0286846364191433e-09,0.3534543812274933,1370.4898681640625,0.0666312176426076,0.0350569412112236,-7.991613864898682,0.01005345955491066,1434.5031908278631,1659.5263220623747,20.938042010405866,0.0003221192746423185,3122.089628498405,0.06565853393271462,2.71985e-06,-3.5880563586943026e-07,0.02884095162153244,0.02273510955274105,-0.02524537593126297,-0.029373908415436745,0
0,0.022369926795363426,2.6396822505603268e-09,0.8603013157844543,1234.1041259765625,0.0799926805408818,0.038365140557289124,-10.623677253723145,0.010561573319137096,1822.7239658466135,1893.2691318469188,23.1883092527496,0.00047495384933426976,3988.3389147694315,0.08304179959396751,-1.3885871e-06,-3.200151013516006e-06,0.03671941161155701,0.0258784219622612,-0.036583226174116135,-0.02574753761291504,0
0,0.024885393679142,3.047733398986452e-09,0.3403850793838501,1372.87744140625,0.07820639109167586,0.0359761007130146,-8.45814037322998,0.010203485377132893,1355.7282058489088,1617.725471035138,21.51831034817451,0.0002850774326361716,2939.4321096468966,0.06082783497679815,-4.7638594e-07,-2.2616650774409663e-09,0.02471647970378399,0.02810618281364441,-0.026189839467406273,-0.022942962124943733,0
0,0.020729100331664085,2.2467119276115e-09,0.7092550992965698,1143.5830078125,0.11146783255314302,0.03653186187148094,-7.689759254455566,0.009666161611676216,1449.418432133301,1706.2950284837539,21.931882098475356,0.00034520772169344127,3176.0225583671695,0.06327377283932714,1.2198002e-07,-2.912701575041865e-06,0.03680187836289406,0.053071532398462296,-0.03489770367741585,-0.07199599593877792,0
0,0.024751972407102585,2.8907196636396293e-09,0.3907194435596466,1365.516845703125,0.07512726000280365,0.036032356321811676,-7.651587009429932,0.010170837864279747,1377.5455676493232,1645.1133306928962,20.89301470366681,0.00033456552773714066,3015.048125725058,0.06100796657482599,1.2402883e-06,-2.829643790391856e-06,0.02344917505979538,0.0208324883133173,-0.024539312347769737,-0.024492619559168816,0
0,0.022261179983615875,2.682299493628193e-09,0.5121622085571289,1228.104736328125,0.08782378869568047,0.03436931222677231,-9.957690238952637,0.00983469933271408,1698.4024754286786,1800.8892953358893,23.593738943918318,0.00044461386278271675,3671.361171784368,0.0824141712587007,3.480666e-07,-7.922150757622148e-07,0.035747744143009186,0.037600740790367126,-0.034647103399038315,-0.04879496991634369,0
0,0.025285394862294197,2.6698057098428762e-09,0.35288769006729126,1394.9447021484375,0.07773065324421191,0.03574790433049202,-8.408781051635742,0.010241272859275341,1404.66753030153,1634.9590793646985,21.205491074748632,0.00030885753221809864,3044.2503466683584,0.06414270954176333,-8.3591607e-07,2.4063569981080946e-06,0.024957487359642982,0.026312969624996185,-0.030503062531352043,-0.02928798459470272,0
0,0.02135055512189865,2.846414659529728e-09,0.4765523672103882,1177.867431640625,0.08407607922740917,0.03486686572432518,-9.993627548217773,0.009870350360870361,1615.0408059830324,1797.825050946954,23.231748268779555,0.0003751046606339514,3524.7005737021464,0.06764111441415313,1.9437927e-07,-3.4552616767768995e-08,0.03441523388028145,0.026430470868945122,-0.03619206324219704,-0.025913571938872337,0
0,0.018730904906988144,2.2808634980719944e-09,0.2472720891237259,1033.3465576171875,0.08190952028967566,0.024602340534329414,-11.98331069946289,0.00760106323286891,1722.7580921503497,1780.9675575439812,23.508300741657504,0.0005273754359222949,3610.7584446599476,0.09135051116589327,8.905525e-07,1.0683509117370704e-06,0.024496233090758324,0.027465539053082466,-0.02346201054751873,-0.023182988166809082,0
0,0.0237982589751482,2.5743245313236685e-09,0.5061999559402466,1312.90234375,0.09363609870198178,0.031960807740688324,-9.175758361816406,0.009542233310639858,1541.082130210598,1641.8717729586408,21.717914812388187,0.0004193766799289733,3199.9788713565836,0.08441827689965198,1.988952e-06,-4.156985141889891e-06,0.03537074103951454,0.022446056827902794,-0.03534300997853279,-0.028326621279120445,0
0,0.02451343461871147,2.7613551445426765e-09,0.29906225204467773,1352.357177734375,0.09718151498523464,0.023238321766257286,-11.018522262573242,0.008432074449956417,2101.9006541355834,1822.4234117875967,21.83580658018223,0.0010380862513557076,4141.419504966648,0.1429451856148492,-4.8046648e-08,-8.049550501709746e-07,0.02456826902925968,0.031118696555495262,-0.024895962327718735,-0.03919096663594246,0
0,0.02511223778128624,2.564598755583347e-09,0.3452477753162384,1385.3919677734375,0.08187245540192566,0.035312749445438385,-8.397775650024414,0.010155195370316505,1395.6188526625328,1641.9495758105438,21.134522136556065,0.00032377976458519697,3031.1605572977087,0.06372806699535963,-5.2940036e-06,2.9610084766318323e-06,0.023446939885616302,0.031039157882332802,-0.02427796460688114,-0.038968365639448166,0
0,0.025755291804671288,2.8045297195689045e-09,0.31985577940940857,1420.867919921875,0.07408641419584068,0.034952860325574875,-8.382736206054688,0.010140594094991684,1409.2499529537222,1617.4550548579841,21.331067238278134,0.00034405605401843786,3012.250308149652,0.06661017256380511,-2.1986585e-07,1.8410803477308946e-06,0.025308215990662575,0.026738042011857033,-0.029322197660803795,-0.02535540610551834,0
0,0.024971704930067062,2.9699827042151128e-09,0.39519789814949036,1377.6390380859375,0.07111967198316001,0.034984346479177475,-8.131673812866211,0.010051090270280838,1417.9075564209909,1631.9824931086837,21.234143934638546,0.0003281577955931425,3051.6945398600637,0.06617740356728538,5.8065496e-07,9.953840418575055e-09,0.02436462976038456,0.027726389467716217,-0.02558804117143154,-0.03359906002879143,0
0,0.021922079846262932,2.5817521454030157e-09,0.40919390320777893,1209.3973388671875,0.06048775751520311,0.02972659468650818,-10.633427619934082,0.008836723864078522,1772.179662724509,1846.3205218594176,23.446120391823356,0.0005143693997524679,3863.9359547201275,0.09254685687354988,-6.974635e-07,-5.555666575673968e-07,0.03302929177880287,0.020539654418826103,-0.03250647708773613,-0.025279924273490906,0
0,0.021616779267787933,2.7001283431360434e-09,0.4657028615474701,1192.554443359375,0.08694821956836563,0.03495211526751518,-9.891779899597168,0.009816346690058708,1670.6731312335828,1863.9257753612906,23.453934922032683,0.0003683729446493089,3754.6961667089618,0.07308584686774942,7.397047e-07,1.3162692766854889e-06,0.03432811424136162,0.050328731536865234,-0.032059282064437866,-0.033774737268686295,0
